image_name,bb_x1,bb_y1,bb_x2,bb_y2,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,score
AngelmanSlide110.png,187.171,119.128,534.713,589.747,266.461,340.397,447.666,336.330,359.163,438.656,280.979,494.932,443.122,489.999,0.864
AngelmanSlide111.png,197.819,121.641,584.053,631.394,267.875,336.433,449.070,346.164,334.916,459.864,273.972,484.378,458.436,493.703,0.810
AngelmanSlide112.png,210.554,125.864,601.596,660.158,265.106,335.220,450.662,350.648,326.025,494.272,296.026,513.924,462.867,524.720,0.807
AngelmanSlide113.png,167.897,247.116,537.040,671.307,261.012,396.363,436.706,395.089,347.444,499.010,264.379,537.744,435.899,537.396,0.797
AngelmanSlide114.png,170.910,127.045,554.033,629.187,266.969,338.916,452.227,339.924,358.126,450.120,285.394,511.650,443.902,511.301,0.767
AngelmanSlide115.png,159.562,144.328,534.882,631.248,274.387,337.212,446.767,339.740,369.633,414.942,293.449,513.283,429.531,513.702,0.806
AngelmanSlide116.png,169.354,119.410,584.027,649.805,268.633,340.514,454.251,344.022,350.808,455.052,273.810,500.578,457.396,502.851,0.711
AngelmanSlide117.png,174.754,153.854,554.316,582.304,265.795,345.958,458.542,342.401,365.051,468.422,307.375,504.998,443.447,501.371,0.809
AngelmanSlide118.png,147.089,197.597,542.214,650.988,266.139,342.414,447.997,340.095,368.200,443.546,277.376,515.544,437.449,512.739,0.770
AngelmanSlide119.png,208.552,131.038,662.282,667.426,260.051,329.814,434.949,331.655,291.486,445.132,293.305,523.761,453.158,523.752,0.703
AngelmanSlide120.png,137.276,114.646,576.381,632.510,262.277,343.592,449.100,337.980,359.782,429.864,270.450,499.083,454.892,493.312,0.768
AngelmanSlide121.png,157.343,141.884,542.272,589.263,273.608,340.081,448.568,342.165,371.705,397.745,296.845,486.467,440.927,486.776,0.849
AngelmanSlide122.png,151.969,95.729,571.602,630.635,265.769,337.773,452.227,338.728,358.439,435.264,274.544,495.596,446.703,495.726,0.854
AngelmanSlide123.png,176.263,168.046,579.412,635.880,268.502,340.276,450.200,342.479,346.206,435.128,273.847,493.731,451.237,496.288,0.815
AngelmanSlide124.png,109.954,124.521,541.393,668.024,270.981,340.016,456.392,335.648,393.644,451.088,258.066,500.818,458.209,495.136,0.806
AngelmanSlide125.png,126.442,102.035,548.826,645.734,262.888,340.999,457.327,338.697,376.251,466.529,260.998,509.206,449.609,505.469,0.714
AngelmanSlide126.png,171.065,125.905,574.616,601.702,270.656,341.404,446.567,342.200,350.412,420.839,295.678,492.082,431.515,492.378,0.824
AngelmanSlide127.png,163.704,122.462,564.990,637.770,268.424,338.993,449.661,340.893,356.050,435.062,274.223,496.374,449.951,497.067,0.797
AngelmanSlide128.png,129.877,124.622,517.464,613.155,275.347,346.080,455.452,337.497,393.739,473.072,281.605,511.251,435.100,503.263,0.771
AngelmanSlide129.png,159.795,108.513,594.118,638.736,262.137,339.438,455.305,336.898,347.756,438.206,267.876,496.595,454.955,495.917,0.729
AngelmanSlide130.png,143.366,94.911,557.508,701.083,264.481,339.853,462.410,336.906,376.175,434.462,265.752,518.629,462.468,516.086,0.793
AngelmanSlide131.png,151.626,111.324,557.781,618.997,259.726,341.883,450.131,336.134,359.370,406.854,273.950,495.431,448.782,488.930,0.815
AngelmanSlide132.png,190.653,157.309,576.440,648.402,272.490,345.035,442.547,339.273,339.244,398.168,289.323,503.928,432.856,499.624,0.804
AngelmanSlide133.png,201.768,142.145,613.993,605.833,266.956,344.734,448.386,334.131,320.936,394.874,269.229,492.559,442.825,485.782,0.779
AngelmanSlide134.png,229.032,97.758,702.775,718.756,280.442,336.766,435.181,337.649,294.997,470.526,323.945,535.742,482.213,533.777,0.765
AngelmanSlide135.png,176.369,159.876,540.269,628.145,271.514,342.674,447.089,347.332,360.026,441.166,271.000,489.865,447.706,493.469,0.877
AngelmanSlide136.png,140.606,108.121,574.108,704.096,269.358,331.011,461.981,338.535,368.952,368.651,274.217,514.140,448.093,519.625,0.757
AngelmanSlide137.png,116.061,158.616,549.022,684.164,267.681,343.805,452.087,343.165,380.397,444.519,264.186,517.722,450.873,515.709,0.715
AngelmanSlide138.png,136.670,129.365,581.089,673.939,263.067,345.744,461.226,342.328,368.220,450.688,265.889,521.947,467.958,518.040,0.764
AngelmanSlide139.png,159.746,118.432,599.884,715.754,263.403,328.906,446.815,338.074,332.767,457.332,268.388,525.572,439.239,534.070,0.776
AngelmanSlide140.png,114.935,147.819,538.900,689.170,272.784,336.897,452.518,335.338,387.696,436.056,266.331,515.792,443.882,514.193,0.744
AngelmanSlide141.png,189.625,102.987,606.030,636.798,267.708,337.104,448.779,343.283,333.289,437.616,275.083,494.399,452.813,501.081,0.825
AngelmanSlide142.png,89.751,157.583,515.447,675.611,274.391,340.591,446.553,336.976,402.817,437.845,271.435,516.298,435.995,512.427,0.772
AngelmanSlide143.png,191.990,122.633,609.090,675.022,276.928,344.488,448.172,341.038,338.664,422.294,301.651,520.717,442.593,517.657,0.745
AngelmanSlide144.png,169.871,117.380,556.174,646.256,271.863,338.111,445.318,341.259,354.348,425.198,286.442,505.322,426.939,508.748,0.790
AngelmanSlide145.png,170.933,163.081,566.670,652.338,268.339,345.700,451.535,338.880,357.066,443.162,304.423,531.152,427.303,527.284,0.809
AngelmanSlide146.png,198.846,116.778,634.825,680.810,268.683,328.623,445.856,345.556,312.668,471.138,286.225,499.605,463.317,513.201,0.789
AngelmanSlide147.png,120.099,163.075,535.383,659.918,270.126,339.183,451.353,338.085,390.778,403.194,297.598,509.629,447.198,505.316,0.716
AngelmanSlide148.png,174.315,152.189,576.061,642.271,269.895,347.686,463.340,350.288,362.715,479.264,273.581,498.907,470.365,500.761,0.784
AngelmanSlide149.png,125.633,124.858,581.816,647.340,265.862,337.818,465.214,340.620,374.711,432.000,271.790,502.460,461.766,503.797,0.723
AngelmanSlide150.png,182.887,131.529,596.862,681.258,266.915,338.475,455.446,347.299,338.005,476.254,262.529,499.348,467.411,508.233,0.763
AngelmanSlide151.png,188.143,85.863,663.441,726.752,332.737,335.058,561.817,344.318,451.591,495.817,309.777,527.223,550.984,537.860,0.843
AngelmanSlide152.png,87.243,92.195,527.474,714.117,285.697,336.163,458.322,337.005,416.881,440.806,281.512,531.819,444.647,532.786,0.772
AngelmanSlide153.png,192.219,146.267,568.108,630.111,266.984,338.635,452.047,342.505,347.049,457.386,285.131,517.785,449.660,521.495,0.773
AngelmanSlide154.png,153.748,151.550,548.927,607.664,272.331,341.555,449.568,340.850,369.463,422.220,295.099,498.384,434.579,497.058,0.734
AngelmanSlide155.png,202.081,138.939,601.190,635.982,270.059,335.710,448.152,342.668,328.812,437.757,275.280,495.694,452.274,503.583,0.804
AngelmanSlide156.png,192.656,153.425,549.882,652.520,271.317,341.237,443.234,344.576,347.926,434.779,268.379,496.663,451.667,499.548,0.899
AngelmanSlide157.png,174.339,164.634,559.328,608.646,269.410,340.270,459.374,339.570,363.738,452.498,275.767,485.878,455.677,486.420,0.777
AngelmanSlide158.png,65.485,110.616,555.635,739.296,269.524,336.683,489.438,355.136,433.923,427.685,276.203,545.948,481.604,558.750,0.831
AngelmanSlide159.png,157.056,169.446,574.846,699.691,267.854,340.266,454.755,341.703,357.433,478.797,265.180,513.685,458.312,513.793,0.732
AngelmanSlide160.png,143.129,148.123,548.029,640.380,269.894,341.621,457.040,342.855,375.347,452.541,275.590,511.553,444.655,512.622,0.758
AngelmanSlide161.png,109.676,90.385,679.699,683.293,284.662,475.194,453.339,300.831,466.270,479.435,448.128,598.539,601.606,448.012,0.821
AngelmanSlide162.png,116.319,112.743,558.529,633.099,263.333,343.594,453.142,342.778,376.121,429.238,275.994,501.128,445.870,498.897,0.731
AngelmanSlide163.png,193.962,127.843,621.706,636.150,260.937,340.822,443.511,330.460,307.274,386.022,258.953,492.599,444.737,485.827,0.713
AngelmanSlide164.png,158.929,144.634,585.248,574.821,256.671,341.424,458.610,347.887,350.037,456.600,285.510,478.221,453.414,483.574,0.790
AngelmanSlide165.png,125.363,202.523,496.992,652.595,298.610,389.550,454.289,391.802,413.016,474.426,299.027,531.245,434.491,531.179,0.755
AngelmanSlide166.png,211.500,118.321,612.821,677.824,265.694,337.584,442.606,330.578,311.522,427.225,277.867,531.997,433.741,528.622,0.825
AngelmanSlide167.png,125.142,124.018,514.734,617.641,273.584,342.536,447.965,337.720,390.639,428.908,275.427,487.665,440.152,481.614,0.828
AngelmanSlide168.png,203.548,99.216,629.696,605.806,264.482,336.656,442.681,337.348,315.987,422.664,278.544,493.589,441.314,495.062,0.733
AngelmanSlide169.png,116.635,121.617,560.134,631.282,265.340,339.388,449.798,343.902,373.648,405.275,295.793,516.621,428.452,519.108,0.716
AngelmanSlide170.png,139.054,91.060,613.358,700.571,242.697,364.176,455.783,342.496,335.974,424.382,269.016,547.683,449.995,530.344,0.808
AngelmanSlide171.png,147.324,121.080,576.258,604.297,265.790,340.945,448.742,338.687,357.005,428.129,294.152,516.021,428.567,513.108,0.766
AngelmanSlide172.png,183.733,125.542,577.032,662.501,269.621,341.194,450.137,337.206,345.108,409.489,274.933,515.773,447.481,513.486,0.790
AngelmanSlide173.png,245.587,152.618,659.264,689.764,277.959,344.732,419.340,334.570,273.035,431.667,297.682,528.708,443.087,519.721,0.720
AngelmanSlide174.png,182.806,112.720,600.760,598.840,262.718,332.436,452.469,341.195,340.802,447.942,288.193,493.176,443.436,501.039,0.709
AngelmanSlide175.png,187.089,167.214,633.434,644.259,267.607,328.994,454.213,340.527,324.857,452.725,287.760,497.537,446.577,508.226,0.736
AngelmanSlide176.png,155.143,139.434,555.218,690.079,270.907,338.428,454.934,335.742,369.137,439.444,285.466,533.443,443.931,531.513,0.834
AngelmanSlide177.png,142.727,117.036,560.438,631.955,269.633,344.560,456.591,344.394,370.162,462.238,275.113,503.653,447.526,503.063,0.751
AngelmanSlide178.png,173.288,110.919,588.585,611.712,263.035,338.458,457.883,345.712,346.963,462.244,269.555,488.634,458.262,495.148,0.731
AngelmanSlide179.png,193.953,185.091,585.546,636.988,272.049,334.669,446.190,344.964,335.775,458.793,279.632,488.214,446.541,498.993,0.820
AngelmanSlide180.png,187.780,155.623,563.622,600.516,266.423,340.983,452.833,342.682,350.894,457.866,283.154,486.226,450.116,487.862,0.764
AngelmanSlide181.png,166.324,161.981,556.284,635.876,269.056,336.564,452.128,340.086,359.743,373.425,275.054,504.499,446.214,507.204,0.861
AngelmanSlide182.png,171.591,152.008,586.612,636.580,267.095,343.913,451.327,346.598,346.119,434.169,295.034,524.042,423.994,526.908,0.761
AngelmanSlide183.png,137.782,217.573,535.470,681.443,266.882,418.871,411.579,343.300,407.193,426.745,346.153,559.232,484.287,495.846,0.771
AngelmanSlide184.png,212.708,116.567,627.753,715.882,271.388,339.620,436.039,327.303,304.553,420.094,287.909,538.673,444.600,528.430,0.676
AngelmanSlide185.png,173.108,107.328,571.778,674.418,267.476,338.046,444.960,339.634,346.805,431.244,274.329,510.901,444.358,511.768,0.833
AngelmanSlide186.png,164.069,156.707,567.176,714.418,269.719,338.036,452.971,336.410,359.389,438.160,276.429,519.613,455.581,516.380,0.777
AngelmanSlide187.png,56.995,140.771,687.262,871.813,321.263,327.700,545.085,487.853,365.350,455.879,166.304,534.553,383.647,676.566,0.852
AngelmanSlide188.png,102.501,47.199,606.783,689.279,283.546,337.652,506.980,337.436,410.023,473.995,278.710,532.180,475.434,532.724,0.844
AngelmanSlide189.png,155.711,180.300,536.525,623.727,267.469,333.053,449.418,336.495,363.852,453.317,289.440,517.968,419.543,519.735,0.809
AngelmanSlide190.png,103.230,188.917,747.363,729.341,294.598,550.695,438.434,317.228,486.450,479.090,511.596,639.932,646.766,441.196,0.823
AngelmanSlide191.png,167.587,157.749,560.758,682.897,301.748,342.896,480.044,354.366,402.115,438.340,289.802,514.783,459.762,523.744,0.692
AngelmanSlide192.png,146.192,147.933,538.357,595.924,272.403,335.992,448.577,343.935,380.862,372.482,288.319,479.577,452.068,484.604,0.785
AngelmanSlide193.png,182.076,110.764,558.023,628.785,264.612,337.859,453.914,341.461,350.895,458.582,278.233,510.282,451.127,512.452,0.777
AngelmanSlide194.png,116.415,130.947,524.457,660.565,269.669,341.385,448.760,341.127,383.908,442.058,262.553,505.115,435.481,504.293,0.807
AngelmanSlide195.png,92.177,76.568,533.540,681.171,271.700,348.099,469.450,331.042,409.467,474.045,260.091,527.419,454.719,513.736,0.799
AngelmanSlide196.png,142.457,152.315,528.253,664.802,270.288,340.915,446.882,343.107,378.220,399.944,286.748,519.287,439.273,520.482,0.839
AngelmanSlide197.png,170.266,153.565,545.901,661.971,276.599,345.647,448.752,342.939,366.079,446.215,269.202,490.417,448.519,489.336,0.877
AngelmanSlide198.png,157.545,125.958,544.280,667.827,269.101,339.026,448.073,338.218,364.122,427.335,277.476,508.065,437.621,507.107,0.869
AngelmanSlide199.png,167.097,119.846,621.162,692.745,259.595,339.306,464.619,338.464,338.484,439.907,269.410,528.013,458.024,527.686,0.752
AngelmanSlide200.png,172.207,142.880,563.319,681.822,271.501,339.905,449.536,343.202,354.563,447.535,274.548,515.114,448.163,518.068,0.813
AngelmanSlide201.png,169.309,126.862,587.174,686.276,269.663,346.988,452.420,345.909,350.512,466.996,277.747,518.879,456.617,517.586,0.807
AngelmanSlide202.png,183.373,136.013,595.387,675.840,264.800,334.242,451.372,344.628,329.905,447.207,261.427,499.508,452.400,510.024,0.811
AngelmanSlide203.png,164.293,164.874,568.001,730.294,266.738,335.056,452.100,337.602,353.123,443.524,278.688,545.218,442.290,546.294,0.738
AngelmanSlide204.png,149.789,135.846,560.012,727.574,264.344,338.159,449.353,335.929,360.805,470.971,258.627,530.624,460.222,527.255,0.795
AngelmanSlide205.png,203.931,198.848,582.766,662.548,272.652,328.942,447.348,341.488,334.185,459.133,275.126,491.269,459.841,502.603,0.807
AngelmanSlide206.png,168.257,101.635,587.652,667.849,266.958,334.093,448.137,338.549,342.393,418.929,275.939,505.624,440.361,509.811,0.750
AngelmanSlide207.png,161.936,132.881,564.633,650.332,267.569,339.208,448.459,343.403,356.324,455.704,269.364,495.283,454.819,496.444,0.780
AngelmanSlide208.png,185.236,151.197,582.829,657.612,266.658,333.191,449.282,333.923,342.676,459.041,290.605,536.582,423.394,538.309,0.756
AngelmanSlide209.png,138.379,160.324,566.674,652.566,268.810,339.891,457.452,342.030,367.666,446.075,276.417,510.775,439.433,513.796,0.758
AngelmanSlide210.png,160.372,157.050,538.650,638.446,269.788,342.772,448.310,338.973,365.638,462.467,265.657,499.752,445.637,498.884,0.834
AngelmanSlide211.png,119.522,148.847,548.192,654.041,268.680,333.231,448.723,333.477,376.903,406.680,297.843,517.534,428.231,517.718,0.732
AngelmanSlide212.png,113.199,129.825,536.869,644.556,268.503,337.921,453.772,338.707,382.076,445.043,290.588,527.552,430.281,526.466,0.694
AngelmanSlide213.png,171.624,153.205,547.293,682.734,269.878,337.933,449.486,337.484,362.180,434.702,285.163,530.526,442.892,529.118,0.837
AngelmanSlide214.png,173.042,231.842,526.118,640.620,308.622,373.361,457.370,396.826,388.048,473.932,303.148,530.262,404.704,549.029,0.751
AngelmanSlide215.png,132.355,93.510,630.179,701.210,306.317,354.376,519.851,395.961,399.507,517.620,271.660,537.577,449.792,574.303,0.791
AngelmanSlide216.png,145.726,107.079,542.307,616.267,270.275,337.291,448.426,334.272,369.709,424.673,302.135,516.335,417.549,512.702,0.787
AngelmanSlide217.png,72.413,156.461,518.959,658.285,269.969,330.065,448.632,347.429,420.583,386.086,297.642,519.347,452.882,532.200,0.723
AngelmanSlide218.png,138.324,141.241,545.050,678.338,270.463,333.076,453.546,333.563,375.088,429.140,286.992,538.915,428.526,539.479,0.744
AngelmanSlide219.png,115.026,145.727,540.459,717.475,270.654,327.319,468.033,335.984,399.156,419.862,275.963,541.382,454.768,546.729,0.717
AngelmanSlide220.png,175.858,123.418,599.201,655.043,268.818,345.373,456.583,333.572,348.156,406.381,293.471,530.380,432.535,521.587,0.714
AngelmanSlide221.png,106.911,103.006,546.960,632.367,264.327,329.900,457.397,338.017,381.669,402.924,289.409,510.821,431.900,516.620,0.720
AngelmanSlide222.png,184.967,132.589,598.301,654.385,270.937,336.766,455.144,341.870,344.599,437.342,293.618,522.059,431.804,526.911,0.736
AngelmanSlide223.png,158.246,156.183,618.991,718.757,395.101,348.106,550.221,426.778,484.194,486.501,316.501,529.093,453.772,597.738,0.722
AngelmanSlide224.png,158.418,186.728,564.971,670.324,260.193,334.062,452.901,333.308,353.653,398.920,268.159,500.053,450.893,498.720,0.784
AngelmanSlide225.png,162.903,140.429,544.747,630.402,272.469,340.278,449.909,340.773,365.300,445.131,291.051,516.336,425.749,517.337,0.825
AngelmanSlide226.png,170.767,119.271,586.955,622.503,265.903,342.964,452.153,346.259,345.036,451.246,281.408,514.403,438.001,517.601,0.750
AngelmanSlide227.png,171.143,117.892,566.065,606.325,271.689,340.591,448.232,335.928,357.796,411.200,276.985,497.769,446.587,493.564,0.842
AngelmanSlide228.png,171.207,155.130,553.865,615.496,270.671,339.480,447.078,339.892,356.740,416.683,290.752,506.041,429.200,506.472,0.768
AngelmanSlide229.png,203.767,109.334,629.186,667.607,267.776,347.029,456.645,330.756,316.737,397.772,271.412,540.322,411.052,528.835,0.693
AngelmanSlide230.png,178.084,94.388,640.854,640.502,266.759,331.148,471.184,322.551,329.819,361.103,264.244,498.880,434.871,495.593,0.714
AngelmanSlide231.png,164.457,71.711,568.419,631.048,262.011,345.563,461.211,337.611,361.577,421.369,303.188,527.114,426.297,520.879,0.789
AngelmanSlide232.png,138.672,119.475,541.350,646.838,277.474,341.915,452.877,346.454,379.934,408.909,287.112,505.492,434.754,508.540,0.736
AngelmanSlide233.png,182.008,111.820,579.010,609.894,264.772,340.573,455.141,336.255,344.525,377.702,274.189,492.142,444.694,489.773,0.774
AngelmanSlide234.png,118.640,149.942,520.600,600.846,270.664,341.891,455.231,343.808,392.351,421.318,296.808,502.518,438.615,501.795,0.768
AngelmanSlide235.png,149.023,111.849,562.744,637.371,268.523,340.646,451.100,342.999,361.674,419.414,288.280,513.310,432.919,514.213,0.746
AngelmanSlide236.png,130.082,56.546,650.732,632.672,263.113,335.630,493.095,340.215,369.709,409.928,285.260,507.988,470.588,511.645,0.756
AngelmanSlide237.png,168.886,129.107,587.615,690.380,269.325,339.220,444.229,340.197,341.167,448.489,279.023,517.304,445.537,518.560,0.827
AngelmanSlide238.png,196.813,97.060,630.848,644.229,266.825,333.131,446.171,336.456,320.612,452.731,297.650,534.002,427.038,536.878,0.738
AngelmanSlide239.png,148.977,113.825,554.120,602.158,264.772,341.395,448.055,339.533,361.421,422.837,300.238,508.702,422.326,505.930,0.803
AngelmanSlide240.png,172.504,151.496,534.513,600.921,269.679,346.524,447.424,339.974,365.137,461.592,293.023,505.910,433.743,499.644,0.758
AngelmanSlide241.png,188.604,110.414,575.015,634.026,266.196,335.885,453.645,333.101,345.826,438.441,290.227,522.906,425.804,521.868,0.725
AngelmanSlide242.png,207.726,129.973,671.352,719.425,256.699,336.287,442.676,330.426,291.113,444.939,279.639,539.596,449.975,534.842,0.746
AngelmanSlide243.png,136.446,130.431,513.764,643.677,275.538,337.413,451.637,340.047,389.649,433.455,296.307,515.459,436.888,515.066,0.773
AngelmanSlide244.png,156.748,125.777,552.682,636.071,269.932,338.873,453.331,342.089,363.879,435.370,269.098,504.422,439.520,506.895,0.783
AngelmanSlide245.png,152.505,188.589,530.630,634.994,273.146,376.459,448.304,332.582,400.420,470.375,335.088,549.826,464.364,512.065,0.735
AngelmanSlide246.png,185.411,103.040,586.120,620.389,268.108,339.485,451.877,341.929,345.535,443.079,282.341,491.655,457.025,494.074,0.807
AngelmanSlide247.png,203.711,89.439,597.727,642.578,268.959,337.099,447.275,343.203,331.598,455.231,289.176,504.296,448.583,510.179,0.825
AngelmanSlide248.png,189.584,140.328,589.995,615.284,271.073,343.250,454.155,350.603,350.204,470.411,291.044,503.050,451.251,509.541,0.690
AngelmanSlide249.png,191.763,214.283,571.188,635.426,264.238,342.001,440.516,336.558,337.386,451.029,286.952,505.424,441.905,501.152,0.789
AngelmanSlide250.png,182.724,121.551,538.250,632.980,265.611,341.206,448.557,341.624,356.031,417.225,266.876,493.194,449.533,492.478,0.783
AngelmanSlide251.png,166.059,94.673,555.892,635.824,265.659,343.169,448.768,340.365,356.994,453.299,267.333,491.962,451.421,488.601,0.865
AngelmanSlide252.png,129.012,130.132,606.345,672.392,290.183,331.642,501.342,376.015,388.346,461.265,262.458,510.425,447.496,549.213,0.710
AngelmanSlide253.png,159.961,171.594,556.941,630.082,267.772,339.589,450.004,340.962,361.032,420.879,296.750,517.182,431.655,517.804,0.805
AngelmanSlide254.png,220.145,83.820,636.137,645.925,274.403,338.575,439.246,333.640,306.501,440.409,287.936,541.618,399.482,539.046,0.686
AngelmanSlide255.png,110.276,138.034,516.708,645.851,273.884,335.935,451.283,340.083,392.749,438.419,296.419,525.452,425.246,527.677,0.763
AngelmanSlide256.png,177.978,92.315,567.892,676.795,275.375,338.515,446.516,339.047,351.887,436.450,276.173,507.004,450.197,507.882,0.784
AngelmanSlide257.png,157.541,137.065,530.297,672.233,269.212,336.625,455.083,333.898,376.381,454.485,287.214,534.436,442.488,530.094,0.778
AngelmanSlide258.png,183.520,146.379,563.124,655.748,269.799,344.404,454.813,344.003,355.331,465.633,268.454,498.441,460.840,498.512,0.809
AngelmanSlide259.png,146.225,128.283,537.915,658.682,271.089,339.659,454.182,338.918,375.096,445.734,268.456,508.622,442.168,509.068,0.773
AngelmanSlide260.png,108.963,153.045,565.566,674.817,265.959,341.328,472.265,339.977,388.283,461.630,262.859,514.390,455.636,513.162,0.679
AngelmanSlide261.png,145.166,121.047,581.263,677.828,281.113,340.606,486.384,359.032,383.318,466.709,271.633,526.105,447.985,543.312,0.770
AngelmanSlide262.png,127.948,163.765,535.117,656.995,274.008,340.508,454.973,339.365,389.319,427.163,273.563,509.552,449.390,506.033,0.766
AngelmanSlide263.png,191.319,112.227,665.546,722.278,265.493,323.637,453.661,333.092,305.596,449.972,269.328,527.278,445.905,536.658,0.805
AngelmanSlide264.png,174.105,156.728,549.171,650.909,272.641,341.630,448.599,340.512,359.238,422.033,288.477,505.247,430.585,504.086,0.799
AngelmanSlide265.png,198.052,123.320,566.163,624.046,276.069,334.771,447.921,337.482,344.517,435.421,291.062,505.699,431.446,509.692,0.754
AngelmanSlide266.png,169.538,132.893,527.805,638.282,276.940,342.063,447.368,342.807,371.123,409.350,301.799,514.714,425.014,514.158,0.803
AngelmanSlide267.png,167.492,118.152,588.998,624.977,265.564,339.285,458.233,339.328,349.533,433.510,287.139,512.536,431.930,514.228,0.732
AngelmanSlide268.png,210.821,152.836,574.909,655.071,271.755,337.223,442.309,336.388,333.470,434.537,294.967,515.755,435.208,515.341,0.849
AngelmanSlide269.png,181.146,123.798,569.568,621.067,269.254,343.097,452.373,339.641,352.558,442.863,289.080,510.674,436.264,508.587,0.740
AngelmanSlide270.png,112.116,138.133,532.923,648.068,291.459,341.312,479.545,341.622,422.810,451.279,312.864,530.709,452.210,529.989,0.698
AngelmanSlide271.png,186.623,96.342,584.689,610.456,267.238,337.550,447.318,339.335,344.179,453.882,293.797,518.623,424.145,521.311,0.774
AngelmanSlide272.png,189.854,155.742,533.407,607.507,273.105,344.584,447.129,343.867,362.263,458.204,287.657,494.708,446.251,492.315,0.805
AngelmanSlide273.png,128.391,115.015,537.343,610.913,270.261,339.226,450.455,344.177,377.878,413.657,296.251,507.933,433.719,510.914,0.795
AngelmanSlide274.png,174.190,140.190,581.757,626.541,267.633,341.554,450.936,340.337,345.455,384.371,289.637,508.608,430.130,508.279,0.715
AngelmanSlide275.png,168.046,136.458,562.992,628.071,270.596,344.911,452.649,341.799,360.183,419.513,274.163,495.445,448.992,493.703,0.790
AngelmanSlide276.png,178.409,187.908,538.581,621.797,273.515,343.181,448.804,341.039,367.295,435.203,277.399,485.107,452.136,482.634,0.886
AngelmanSlide277.png,168.540,211.887,533.435,661.489,272.595,345.410,444.488,342.571,362.957,447.759,274.796,503.884,433.002,502.385,0.818
AngelmanSlide278.png,161.251,103.762,555.241,592.050,267.943,344.930,457.580,341.829,369.709,457.772,277.400,483.017,454.168,479.030,0.782
AngelmanSlide279.png,173.138,168.837,564.082,634.810,267.486,343.363,443.752,337.951,348.828,395.361,290.199,513.903,423.513,510.599,0.835
AngelmanSlide280.png,168.321,154.538,518.345,653.974,272.707,338.746,448.398,338.961,372.530,428.751,264.636,499.804,448.987,500.349,0.858
AngelmanSlide281.png,133.334,218.207,516.582,645.044,279.827,334.625,461.225,333.771,401.645,428.762,286.190,521.733,447.259,518.405,0.716
AngelmanSlide282.png,168.758,143.443,560.985,618.020,267.772,342.068,450.901,339.842,356.326,423.682,282.978,494.238,438.599,492.694,0.758
AngelmanSlide283.png,145.931,138.596,550.601,644.600,268.896,335.785,454.343,335.448,369.229,445.589,286.041,523.060,428.342,523.348,0.777
AngelmanSlide284.png,170.616,163.720,546.935,641.341,270.613,342.567,454.749,340.327,367.410,449.022,273.553,499.987,453.167,498.679,0.804
AngelmanSlide285.png,126.515,134.919,530.717,709.249,270.495,337.057,455.668,337.479,385.897,465.568,268.826,529.748,438.790,529.247,0.742
AngelmanSlide286.png,161.836,117.095,544.903,643.223,266.707,340.099,455.362,337.405,367.398,441.265,278.428,508.171,440.539,506.204,0.752
AngelmanSlide287.png,148.536,104.917,530.350,612.179,269.978,333.772,450.217,336.487,372.923,442.241,287.454,520.140,421.450,521.324,0.776
AngelmanSlide288.png,135.202,127.731,533.097,624.733,270.351,340.775,447.139,341.462,375.698,438.365,273.602,503.364,439.691,502.493,0.755
AngelmanSlide289.png,200.554,123.050,609.704,721.641,270.471,338.276,451.445,327.989,336.289,471.160,299.126,552.629,466.607,544.049,0.747
AngelmanSlide290.png,134.456,169.383,547.571,696.206,267.402,333.924,455.552,332.459,378.817,440.642,280.983,526.809,438.052,524.569,0.668
AngelmanSlide291.png,194.263,178.009,594.053,644.075,267.326,335.810,459.195,338.484,341.221,457.109,289.514,529.704,433.041,532.791,0.738
AngelmanSlide292.png,217.896,147.953,597.997,639.149,275.073,336.664,451.602,345.002,337.554,468.690,299.508,525.433,444.610,533.682,0.781
AngelmanSlide293.png,139.406,120.646,548.397,688.439,272.432,341.964,454.918,335.920,381.099,453.491,255.651,504.943,459.048,501.123,0.757
AngelmanSlide294.png,204.183,128.561,642.027,666.642,262.430,329.351,443.443,335.460,305.560,466.563,283.687,528.401,441.162,535.917,0.729
AngelmanSlide295.png,182.995,174.730,585.364,627.920,269.605,340.367,464.743,346.094,353.306,453.255,283.883,491.991,445.055,499.486,0.672
AngelmanSlide296.png,162.034,109.725,559.574,665.557,267.030,336.664,454.052,333.103,361.624,430.692,281.531,515.679,438.135,513.314,0.765
AngelmanSlide297.png,173.630,130.640,557.553,659.966,269.182,334.810,452.026,335.905,355.723,423.013,293.288,529.252,423.740,530.777,0.817
AngelmanSlide298.png,189.806,140.456,562.325,618.902,273.304,342.362,446.380,341.286,347.823,416.215,295.697,509.682,418.790,509.443,0.771
AngelmanSlide299.png,177.715,177.433,537.971,623.305,273.366,346.717,451.975,342.311,368.394,450.821,276.237,488.540,446.950,485.823,0.830
AngelmanSlide300.png,192.281,113.208,596.454,649.779,271.268,339.237,451.025,339.639,336.059,419.901,280.145,500.103,441.650,502.073,0.768
AngelmanSlide301.png,123.761,119.487,526.228,645.385,268.490,334.297,446.155,334.398,384.331,411.785,299.195,514.857,436.942,512.576,0.708
AngelmanSlide302.png,116.254,98.039,552.972,677.396,266.332,337.381,465.198,330.584,387.099,438.827,263.380,506.203,459.151,500.443,0.713
